country,year,iso_code,population,gdp,co2,co2_growth_prct,co2_per_gdp,co2_per_unit_energy,energy_per_capita,primary_energy_consumption,lat,long,continent
Portugal,1994,PRT,10045032.0,186890731520.0,50.277,1.58,0.269,0.229,22092.242,221.917,39.6621648,-8.1353519,Europe
Portugal,1995,PRT,10091322.0,191953584128.0,54.543,8.49,0.284,0.226,24100.605,243.207,39.6621648,-8.1353519,Europe
Portugal,1996,PRT,10134016.0,199451459584.0,51.838,-4.96,0.26,0.209,24747.332,250.79,39.6621648,-8.1353519,Europe
Portugal,1997,PRT,10174564.0,209094131712.0,54.711,5.54,0.262,0.217,25003.691,254.402,39.6621648,-8.1353519,Europe
Portugal,1998,PRT,10214046.0,219968765952.0,59.268,8.33,0.269,0.216,27169.6,277.512,39.6621648,-8.1353519,Europe
Portugal,1999,PRT,10254501.0,229420449792.0,66.906,12.89,0.292,0.237,27678.252,283.827,39.6621648,-8.1353519,Europe
Portugal,2000,PRT,10297117.0,239037759488.0,65.698,-1.81,0.275,0.226,28485.852,293.322,39.6621648,-8.1353519,Europe
Portugal,2001,PRT,10341456.0,244636549120.0,65.264,-0.66,0.267,0.222,28783.637,297.665,39.6621648,-8.1353519,Europe
Portugal,2002,PRT,10385993.0,247482613760.0,69.749,6.87,0.282,0.238,28443.5,295.414,39.6621648,-8.1353519,Europe
Portugal,2003,PRT,10429615.0,246137470976.0,64.654,-7.3,0.263,0.216,29086.922,303.365,39.6621648,-8.1353519,Europe
Portugal,2004,PRT,10470926.0,251574779904.0,67.495,4.39,0.268,0.229,28414.34,297.524,39.6621648,-8.1353519,Europe
Portugal,2005,PRT,10508494.0,254497210368.0,69.713,3.29,0.274,0.236,28258.832,296.958,39.6621648,-8.1353519,Europe
Portugal,2006,PRT,10542837.0,259465101312.0,64.927,-6.87,0.25,0.223,27960.934,294.788,39.6621648,-8.1353519,Europe
Portugal,2007,PRT,10573150.0,266976673792.0,62.447,-3.82,0.234,0.213,28096.482,297.068,39.6621648,-8.1353519,Europe
Portugal,2008,PRT,10595312.0,268554829824.0,60.123,-3.72,0.224,0.212,27063.686,286.748,39.6621648,-8.1353519,Europe
Portugal,2009,PRT,10604066.0,261579653120.0,57.224,-4.82,0.219,0.201,27275.086,289.227,39.6621648,-8.1353519,Europe
Portugal,2010,PRT,10596055.0,267592237056.0,53.017,-7.35,0.198,0.177,28792.586,305.088,39.6621648,-8.1353519,Europe
Portugal,2011,PRT,10569388.0,263734345728.0,51.815,-2.27,0.197,0.181,27535.709,291.036,39.6621648,-8.1353519,Europe
Portugal,2012,PRT,10526308.0,253104521216.0,49.979,-3.54,0.198,0.191,25248.984,265.779,39.6621648,-8.1353519,Europe
Portugal,2013,PRT,10473025.0,250243334144.0,48.182,-3.6,0.192,0.169,27861.439,291.794,39.6621648,-8.1353519,Europe
Portugal,2014,PRT,10418224.0,252484943872.0,47.962,-0.46,0.19,0.165,28573.086,297.681,39.6621648,-8.1353519,Europe
Portugal,2015,PRT,10368346.0,256506757120.0,52.29,9.02,0.204,0.183,28088.191,291.228,39.6621648,-8.1353519,Europe
Portugal,2016,PRT,10325540.0,260122132480.0,50.458,-3.5,0.194,0.166,30167.527,311.496,39.6621648,-8.1353519,Europe
Portugal,2017,PRT,10288527.0,269243023360.0,55.231,9.46,0.205,0.186,29341.217,301.878,39.6621648,-8.1353519,Europe
Portugal,2018,PRT,10256192.0,276343586816.0,51.492,-6.77,0.186,0.171,30000.482,307.691,39.6621648,-8.1353519,Europe
Romania,1965,ROU,19379574.0,43001847808.0,78.637,9.16,1.829,0.282,14382.2,278.721,45.9852129,24.6859225,Europe
Romania,1966,ROU,19582332.0,47832817664.0,84.091,6.94,1.758,0.283,15180.514,297.27,45.9852129,24.6859225,Europe
Romania,1967,ROU,19810612.0,52473978880.0,92.029,9.44,1.754,0.278,16745.242,331.733,45.9852129,24.6859225,Europe
Romania,1968,ROU,20055976.0,56402014208.0,100.079,8.75,1.774,0.284,17599.73,352.98,45.9852129,24.6859225,Europe
Romania,1969,ROU,20305348.0,59830431744.0,111.527,11.44,1.864,0.275,19985.467,405.812,45.9852129,24.6859225,Europe
Romania,1970,ROU,20548912.0,65982779392.0,119.981,7.58,1.818,0.278,21023.537,432.011,45.9852129,24.6859225,Europe
Romania,1971,ROU,20783554.0,70865952768.0,125.681,4.75,1.773,0.275,22063.863,458.565,45.9852129,24.6859225,Europe
Romania,1972,ROU,21011146.0,79902457856.0,132.254,5.23,1.655,0.274,23000.928,483.276,45.9852129,24.6859225,Europe
Romania,1973,ROU,21232622.0,89933250560.0,144.765,9.46,1.61,0.276,24764.902,525.824,45.9852129,24.6859225,Europe
Romania,1974,ROU,21450404.0,90781507584.0,150.72,4.11,1.66,0.285,24684.631,529.495,45.9852129,24.6859225,Europe
Romania,1975,ROU,21665640.0,92819857408.0,162.006,7.49,1.745,0.281,26655.611,577.511,45.9852129,24.6859225,Europe
Romania,1976,ROU,21879076.0,103132364800.0,174.472,7.69,1.692,0.281,28444.646,622.343,45.9852129,24.6859225,Europe
Romania,1977,ROU,22087896.0,109332594688.0,178.077,2.07,1.629,0.271,29877.924,659.94,45.9852129,24.6859225,Europe
Romania,1978,ROU,22285506.0,119289364480.0,193.539,8.68,1.622,0.273,31893.102,710.754,45.9852129,24.6859225,Europe
Romania,1979,ROU,22463310.0,120853626880.0,195.676,1.1,1.619,0.271,32266.676,724.816,45.9852129,24.6859225,Europe
Romania,1980,ROU,22615644.0,121316859904.0,196.199,0.27,1.617,0.269,32360.191,731.847,45.9852129,24.6859225,Europe
Romania,1981,ROU,22737208.0,121253691392.0,197.73,0.78,1.631,0.27,32263.73,733.587,45.9852129,24.6859225,Europe
Romania,1982,ROU,22830546.0,126047223808.0,195.329,-1.21,1.55,0.269,31855.291,727.274,45.9852129,24.6859225,Europe
Romania,1983,ROU,22907296.0,133547393024.0,200.116,2.45,1.498,0.278,31527.234,722.204,45.9852129,24.6859225,Europe
Romania,1984,ROU,22983962.0,141346603008.0,188.817,-5.65,1.336,0.264,31195.6,716.998,45.9852129,24.6859225,Europe
Romania,1985,ROU,23071258.0,140982681600.0,193.907,2.7,1.375,0.272,30986.779,714.904,45.9852129,24.6859225,Europe
Romania,1986,ROU,23175054.0,144140746752.0,201.641,3.99,1.399,0.277,31502.961,730.083,45.9852129,24.6859225,Europe
Romania,1987,ROU,23288388.0,145192779776.0,211.632,4.95,1.458,0.28,32510.494,757.117,45.9852129,24.6859225,Europe
Romania,1988,ROU,23393738.0,144309272576.0,212.222,0.28,1.471,0.276,32963.324,771.135,45.9852129,24.6859225,Europe
Romania,1989,ROU,23466412.0,135787315200.0,213.599,0.65,1.573,0.277,32918.422,772.477,45.9852129,24.6859225,Europe
Romania,1990,ROU,23489156.0,127957827584.0,170.88,-20.0,1.335,0.233,31300.199,735.215,45.9852129,24.6859225,Europe
Romania,1991,ROU,23456646.0,114092097536.0,140.204,-17.95,1.229,0.226,26621.207,624.444,45.9852129,24.6859225,Europe
Romania,1992,ROU,23375828.0,108239806464.0,130.235,-7.11,1.203,0.237,23557.406,550.674,45.9852129,24.6859225,Europe
Romania,1993,ROU,23256958.0,113423130624.0,121.018,-7.08,1.067,0.227,23013.408,535.222,45.9852129,24.6859225,Europe
Romania,1994,ROU,23115814.0,121572614144.0,119.142,-1.55,0.98,0.237,21840.064,504.851,45.9852129,24.6859225,Europe
Romania,1995,ROU,22964746.0,134463635456.0,124.257,4.29,0.924,0.225,24158.885,554.803,45.9852129,24.6859225,Europe
Romania,1996,ROU,22805706.0,144370663424.0,127.572,2.67,0.884,0.233,24178.229,551.402,45.9852129,24.6859225,Europe
Romania,1997,ROU,22637600.0,143287533568.0,116.667,-8.55,0.814,0.224,23117.527,523.325,45.9852129,24.6859225,Europe
Romania,1998,ROU,22466292.0,142127284224.0,104.073,-10.79,0.732,0.219,21313.938,478.845,45.9852129,24.6859225,Europe
Romania,1999,ROU,22298122.0,146476892160.0,88.098,-15.35,0.601,0.211,18888.182,421.171,45.9852129,24.6859225,Europe
Romania,2000,ROU,22137424.0,156815900672.0,92.364,4.84,0.589,0.221,18987.391,420.332,45.9852129,24.6859225,Europe
Romania,2001,ROU,21989354.0,171448598528.0,97.849,5.94,0.571,0.232,19332.311,425.105,45.9852129,24.6859225,Europe
Romania,2002,ROU,21853278.0,185753403392.0,98.05,0.21,0.528,0.224,20194.078,441.307,45.9852129,24.6859225,Europe
Romania,2003,ROU,21720402.0,199208615936.0,102.509,4.55,0.515,0.234,20314.748,441.245,45.9852129,24.6859225,Europe
Romania,2004,ROU,21577890.0,222641553408.0,101.765,-0.73,0.457,0.224,21194.125,457.324,45.9852129,24.6859225,Europe
Romania,2005,ROU,21417288.0,237715210240.0,100.259,-1.48,0.422,0.221,21398.408,458.296,45.9852129,24.6859225,Europe
Romania,2006,ROU,21234312.0,267838078976.0,103.193,2.93,0.385,0.222,22022.029,467.623,45.9852129,24.6859225,Europe
Romania,2007,ROU,21034196.0,296749072384.0,101.36,-1.78,0.342,0.226,21450.41,451.192,45.9852129,24.6859225,Europe
Romania,2008,ROU,20829522.0,330879238144.0,98.58,-2.74,0.298,0.22,21721.441,452.447,45.9852129,24.6859225,Europe
Romania,2009,ROU,20637994.0,318474878976.0,81.554,-17.27,0.256,0.208,19154.248,395.305,45.9852129,24.6859225,Europe
Romania,2010,ROU,20471860.0,326789267456.0,77.943,-4.43,0.238,0.197,19486.893,398.933,45.9852129,24.6859225,Europe
Romania,2011,ROU,20336718.0,341004451840.0,86.047,10.4,0.252,0.212,20095.439,408.675,45.9852129,24.6859225,Europe
Romania,2012,ROU,20227466.0,339489751040.0,83.882,-2.52,0.247,0.215,19427.068,392.96,45.9852129,24.6859225,Europe
Romania,2013,ROU,20132780.0,354085470208.0,74.75,-10.89,0.211,0.206,18210.125,366.62,45.9852129,24.6859225,Europe
Romania,2014,ROU,20035928.0,363278368768.0,75.594,1.13,0.208,0.201,18991.217,380.507,45.9852129,24.6859225,Europe
Romania,2015,ROU,19925182.0,377295405056.0,76.362,1.01,0.202,0.202,19195.02,382.464,45.9852129,24.6859225,Europe
Romania,2016,ROU,19796280.0,345273794560.0,74.152,-2.89,0.215,0.197,19325.35,382.57,45.9852129,24.6859225,Europe
Romania,2017,ROU,19653966.0,369827774464.0,77.203,4.11,0.209,0.201,19792.293,388.997,45.9852129,24.6859225,Europe
Romania,2018,ROU,19506110.0,386236481536.0,77.609,0.53,0.201,0.198,20322.936,396.421,45.9852129,24.6859225,Europe
Russia,1985,RUS,142957280.0,1795626500096.0,2343.796,7.85,1.305,0.246,66839.117,9555.139,64.6863136,97.7453061,Europe
Russia,1986,RUS,143995344.0,1840205398016.0,2344.124,0.01,1.274,0.242,67533.125,9724.456,64.6863136,97.7453061,Europe
Russia,1987,RUS,145032896.0,1838644330496.0,2355.476,0.48,1.281,0.235,69243.773,10042.625,64.6863136,97.7453061,Europe
Russia,1988,RUS,146013488.0,1868131729408.0,2430.948,3.2,1.301,0.239,69980.258,10218.062,64.6863136,97.7453061,Europe
Russia,1989,RUS,146863920.0,1881091735552.0,2400.308,-1.26,1.276,0.235,69832.188,10255.829,64.6863136,97.7453061,Europe
Russia,1990,RUS,147531568.0,1834865262592.0,2525.518,5.22,1.376,0.252,68297.945,10076.104,64.6863136,97.7453061,Europe
Russia,1991,RUS,147995584.0,1777486528512.0,2396.205,-5.12,1.348,0.242,67155.0,9938.644,64.6863136,97.7453061,Europe
Russia,1992,RUS,148268576.0,1555013173248.0,1957.886,-18.29,1.259,0.206,64522.238,9566.62,64.6863136,97.7453061,Europe
Russia,1993,RUS,148373584.0,1449494315008.0,1859.679,-5.02,1.283,0.209,60112.66,8919.131,64.6863136,97.7453061,Europe
Russia,1994,RUS,148349440.0,1295583412224.0,1641.616,-11.73,1.267,0.203,54859.824,8138.424,64.6863136,97.7453061,Europe
Russia,1995,RUS,148227472.0,1270544072704.0,1613.141,-1.73,1.27,0.211,51960.902,7702.033,64.6863136,97.7453061,Europe
Russia,1996,RUS,148020864.0,1254719356928.0,1580.376,-2.03,1.26,0.214,50082.145,7413.202,64.6863136,97.7453061,Europe
Russia,1997,RUS,147730016.0,1299740884992.0,1475.36,-6.64,1.135,0.212,47458.23,7011.005,64.6863136,97.7453061,Europe
Russia,1998,RUS,147360608.0,1259447386112.0,1458.368,-1.15,1.158,0.209,47488.586,6997.947,64.6863136,97.7453061,Europe
Russia,1999,RUS,146915920.0,1369025019904.0,1486.301,1.92,1.086,0.211,48235.328,7086.538,64.6863136,97.7453061,Europe
Russia,2000,RUS,146404896.0,1540482793472.0,1471.26,-1.01,0.955,0.205,49274.926,7214.09,64.6863136,97.7453061,Europe
Russia,2001,RUS,145830720.0,1650354421760.0,1507.707,2.48,0.914,0.207,50251.879,7328.268,64.6863136,97.7453061,Europe
Russia,2002,RUS,145215696.0,1773704445952.0,1495.694,-0.8,0.843,0.206,50259.449,7298.461,64.6863136,97.7453061,Europe
Russia,2003,RUS,144610880.0,1946812547072.0,1525.607,2.0,0.784,0.206,51506.965,7448.467,64.6863136,97.7453061,Europe
Russia,2004,RUS,144080656.0,2135166287872.0,1530.694,0.33,0.717,0.205,52151.957,7514.088,64.6863136,97.7453061,Europe
Russia,2005,RUS,143672128.0,2320883253248.0,1547.599,1.1,0.667,0.207,52229.352,7503.902,64.6863136,97.7453061,Europe
Russia,2006,RUS,143403264.0,2565919997952.0,1606.542,3.81,0.626,0.206,54649.637,7836.937,64.6863136,97.7453061,Europe
Russia,2007,RUS,143266208.0,2852284792832.0,1604.549,-0.12,0.562,0.205,54990.879,7878.334,64.6863136,97.7453061,Europe
Russia,2008,RUS,143248768.0,3070320967680.0,1636.923,2.02,0.533,0.208,55250.918,7914.626,64.6863136,97.7453061,Europe
Russia,2009,RUS,143326912.0,2897514594304.0,1528.961,-6.6,0.528,0.205,52482.746,7522.19,64.6863136,97.7453061,Europe
Russia,2010,RUS,143479264.0,3099422883840.0,1613.113,5.5,0.521,0.207,54464.855,7814.578,64.6863136,97.7453061,Europe
Russia,2011,RUS,143703024.0,3300296753152.0,1665.207,3.23,0.505,0.207,56231.453,8080.63,64.6863136,97.7453061,Europe
Russia,2012,RUS,143993888.0,3421750689792.0,1680.104,0.89,0.491,0.209,56244.027,8098.796,64.6863136,97.7453061,Europe
Russia,2013,RUS,144325456.0,3473313366016.0,1619.42,-3.61,0.466,0.204,55405.805,7996.468,64.6863136,97.7453061,Europe
Russia,2014,RUS,144664848.0,3559951171584.0,1622.589,0.2,0.456,0.203,55408.234,8015.624,64.6863136,97.7453061,Europe
Russia,2015,RUS,144985056.0,3463078477824.0,1623.1,0.03,0.469,0.207,54351.133,7880.102,64.6863136,97.7453061,Europe
Russia,2016,RUS,145275376.0,3461967511552.0,1618.599,-0.28,0.468,0.202,55437.676,8053.729,64.6863136,97.7453061,Europe
Russia,2017,RUS,145530096.0,3524075192320.0,1646.457,1.72,0.467,0.204,55675.098,8102.402,64.6863136,97.7453061,Europe
Russia,2018,RUS,145734032.0,3613410459648.0,1691.647,2.74,0.468,0.202,57645.398,8400.896,64.6863136,97.7453061,Europe
Rwanda,2018,RWA,12301969.0,22988918784.0,1.142,8.72,0.05,0.201,461.556,5.678,-1.9646631,30.0644358,Africa
Senegal,2002,SEN,10283694.0,21278959616.0,4.437,4.2,0.208,0.197,2189.123,22.512,14.4750607,-14.4529612,Africa
Senegal,2003,SEN,10541470.0,22579513344.0,4.928,11.06,0.218,0.217,2153.019,22.696,14.4750607,-14.4529612,Africa
Senegal,2004,SEN,10810086.0,23766556672.0,5.238,6.31,0.22,0.218,2221.179,24.011,14.4750607,-14.4529612,Africa
Senegal,2005,SEN,11090123.0,24954050560.0,5.539,5.74,0.222,0.222,2246.5,24.914,14.4750607,-14.4529612,Africa
Senegal,2006,SEN,11382272.0,25426415616.0,4.422,-20.16,0.174,0.181,2149.501,24.466,14.4750607,-14.4529612,Africa
Senegal,2007,SEN,11687078.0,26522044416.0,4.863,9.95,0.183,0.184,2257.334,26.382,14.4750607,-14.4529612,Africa
Senegal,2008,SEN,12004700.0,27345926144.0,4.74,-2.51,0.173,0.175,2252.514,27.041,14.4750607,-14.4529612,Africa
Senegal,2009,SEN,12335092.0,27841705984.0,5.258,10.91,0.189,0.203,2098.666,25.887,14.4750607,-14.4529612,Africa
Senegal,2010,SEN,12678143.0,28867536896.0,6.862,30.52,0.238,0.255,2118.55,26.859,14.4750607,-14.4529612,Africa
Senegal,2011,SEN,13033814.0,29228466176.0,7.819,13.94,0.268,0.278,2161.179,28.168,14.4750607,-14.4529612,Africa
Senegal,2012,SEN,13401990.0,30546520064.0,7.362,-5.84,0.241,0.266,2061.671,27.63,14.4750607,-14.4529612,Africa
Senegal,2013,SEN,13782429.0,31644256256.0,7.853,6.66,0.248,0.273,2089.598,28.8,14.4750607,-14.4529612,Africa
Senegal,2014,SEN,14174740.0,33021583360.0,8.724,11.1,0.264,0.273,2256.788,31.989,14.4750607,-14.4529612,Africa
Senegal,2015,SEN,14578450.0,35168681984.0,9.845,12.85,0.28,0.266,2543.221,37.076,14.4750607,-14.4529612,Africa
Senegal,2016,SEN,14993514.0,37469413376.0,10.016,1.73,0.267,0.28,2389.926,35.833,14.4750607,-14.4529612,Africa
Senegal,2017,SEN,15419354.0,40244772864.0,10.746,7.29,0.267,0.283,2465.801,38.021,14.4750607,-14.4529612,Africa
Senegal,2018,SEN,15854324.0,42805547008.0,11.33,5.44,0.265,0.286,2501.049,39.652,14.4750607,-14.4529612,Africa
Serbia,2006,SRB,9145913.0,74031546368.0,60.838,17.83,0.822,0.296,22439.58,205.23,44.1534121,20.55144,Europe
Serbia,2007,SRB,9101189.0,80197312512.0,59.554,-2.11,0.743,0.291,22460.432,204.417,44.1534121,20.55144,Europe
Serbia,2008,SRB,9060105.0,86373416960.0,51.778,-13.06,0.6,0.254,22478.986,203.662,44.1534121,20.55144,Europe
Serbia,2009,SRB,9023354.0,85427576832.0,45.895,-11.36,0.537,0.236,21547.926,194.435,44.1534121,20.55144,Europe
Serbia,2010,SRB,8991258.0,87870480384.0,45.696,-0.43,0.52,0.228,22312.91,200.621,44.1534121,20.55144,Europe
Serbia,2011,SRB,8963761.0,91111448576.0,48.957,7.14,0.537,0.241,22621.537,202.774,44.1534121,20.55144,Europe
Serbia,2012,SRB,8940116.0,90113466368.0,43.724,-10.69,0.485,0.229,21360.791,190.968,44.1534121,20.55144,Europe
Serbia,2013,SRB,8918892.0,92449742848.0,44.546,1.88,0.482,0.234,21341.082,190.339,44.1534121,20.55144,Europe
Serbia,2014,SRB,8898284.0,90886283264.0,37.189,-16.51,0.409,0.219,19054.125,169.549,44.1534121,20.55144,Europe
Serbia,2015,SRB,8876777.0,91611774976.0,43.746,17.63,0.477,0.233,21147.643,187.723,44.1534121,20.55144,Europe
Serbia,2016,SRB,8853963.0,94185455616.0,45.034,2.95,0.478,0.234,21720.912,192.316,44.1534121,20.55144,Europe
Serbia,2017,SRB,8829623.0,95918284800.0,45.526,1.09,0.475,0.23,22381.936,197.624,44.1534121,20.55144,Europe
Serbia,2018,SRB,8802741.0,99972055040.0,44.261,-2.78,0.443,0.224,22460.635,197.715,44.1534121,20.55144,Europe
Slovakia,1990,SVK,5288455.0,65119608832.0,61.475,14.54,0.944,0.249,46961.492,248.354,48.7411522,19.4528646,Europe
Slovakia,1991,SVK,5309229.0,55497322496.0,53.282,-13.33,0.96,0.241,41849.473,222.188,48.7411522,19.4528646,Europe
Slovakia,1992,SVK,5329029.0,51833806848.0,48.875,-8.27,0.943,0.23,40109.047,213.742,48.7411522,19.4528646,Europe
Slovakia,1993,SVK,5347212.0,55429943296.0,46.333,-5.2,0.836,0.222,39268.336,209.976,48.7411522,19.4528646,Europe
Slovakia,1994,SVK,5362894.0,58743312384.0,43.732,-5.61,0.744,0.213,38569.336,206.843,48.7411522,19.4528646,Europe
Slovakia,1995,SVK,5375470.0,63231098880.0,44.174,1.01,0.699,0.212,39019.711,209.749,48.7411522,19.4528646,Europe
Slovakia,1996,SVK,5384792.0,67359354880.0,44.042,-0.3,0.654,0.21,39222.02,211.202,48.7411522,19.4528646,Europe
Slovakia,1997,SVK,5391202.0,71293222912.0,44.172,0.29,0.62,0.214,38455.504,207.321,48.7411522,19.4528646,Europe
Slovakia,1998,SVK,5395253.0,73994518528.0,43.932,-0.54,0.594,0.211,38834.309,209.521,48.7411522,19.4528646,Europe
Slovakia,1999,SVK,5397709.0,73685016576.0,43.061,-1.98,0.584,0.205,39145.004,211.293,48.7411522,19.4528646,Europe
Slovakia,2000,SVK,5399207.0,74412965888.0,41.152,-4.43,0.553,0.19,40422.086,218.247,48.7411522,19.4528646,Europe
Slovakia,2001,SVK,5399995.0,76717629440.0,43.245,5.09,0.564,0.194,41584.883,224.558,48.7411522,19.4528646,Europe
Slovakia,2002,SVK,5400124.0,80015532032.0,41.975,-2.94,0.525,0.187,41929.93,226.427,48.7411522,19.4528646,Europe
Slovakia,2003,SVK,5399844.0,84169826304.0,42.307,0.79,0.503,0.194,40617.129,219.326,48.7411522,19.4528646,Europe
Slovakia,2004,SVK,5399374.0,88408940544.0,42.787,1.14,0.484,0.202,39559.375,213.596,48.7411522,19.4528646,Europe
Slovakia,2005,SVK,5398962.0,94173028352.0,42.793,0.01,0.454,0.192,41708.828,225.184,48.7411522,19.4528646,Europe
Slovakia,2006,SVK,5398674.0,101914034176.0,42.557,-0.55,0.418,0.198,40268.0,217.394,48.7411522,19.4528646,Europe
Slovakia,2007,SVK,5398693.0,112674938880.0,40.976,-3.71,0.364,0.203,37770.008,203.909,48.7411522,19.4528646,Europe
Slovakia,2008,SVK,5399362.0,118765707264.0,41.373,0.97,0.348,0.198,39079.172,211.003,48.7411522,19.4528646,Europe
Slovakia,2009,SVK,5401149.0,112082665472.0,37.635,-9.04,0.336,0.198,35583.301,192.191,48.7411522,19.4528646,Europe
Slovakia,2010,SVK,5404293.0,117478088704.0,38.412,2.06,0.327,0.19,37883.238,204.732,48.7411522,19.4528646,Europe
Slovakia,2011,SVK,5408932.0,120534253568.0,37.999,-1.07,0.315,0.195,36421.828,197.003,48.7411522,19.4528646,Europe
Slovakia,2012,SVK,5414894.0,122527850496.0,35.921,-5.47,0.293,0.192,34960.809,189.309,48.7411522,19.4528646,Europe
Slovakia,2013,SVK,5421721.0,124358402048.0,35.507,-1.15,0.285,0.185,35796.805,194.08,48.7411522,19.4528646,Europe
Slovakia,2014,SVK,5428798.0,127551856640.0,33.591,-5.4,0.263,0.188,33376.562,181.195,48.7411522,19.4528646,Europe
Slovakia,2015,SVK,5435614.0,132440055808.0,34.411,2.44,0.26,0.191,33661.883,182.973,48.7411522,19.4528646,Europe
Slovakia,2016,SVK,5442001.0,136796127232.0,34.856,1.29,0.255,0.192,33776.461,183.812,48.7411522,19.4528646,Europe
Slovakia,2017,SVK,5447903.0,140963397632.0,36.031,3.37,0.256,0.188,35655.66,194.249,48.7411522,19.4528646,Europe
Slovakia,2018,SVK,5453017.0,146456461312.0,36.03,-0.0,0.246,0.191,35039.75,191.072,48.7411522,19.4528646,Europe
Slovenia,1990,SVN,2006404.0,36026961920.0,15.083,-6.11,0.419,0.22,34538.371,69.298,45.8133113,14.4808369,Europe
Slovenia,1991,SVN,2007780.0,32680462336.0,13.962,-7.43,0.427,0.204,34570.246,69.409,45.8133113,14.4808369,Europe
Slovenia,1992,SVN,2005352.0,30763878400.0,13.873,-0.64,0.451,0.217,32354.01,64.881,45.8133113,14.4808369,Europe
Slovenia,1993,SVN,2000560.0,31503259648.0,14.234,2.6,0.452,0.216,33319.68,66.658,45.8133113,14.4808369,Europe
Slovenia,1994,SVN,1995326.0,33038143488.0,14.628,2.77,0.443,0.209,35557.984,70.95,45.8133113,14.4808369,Europe
Slovenia,1995,SVN,1991126.0,35329814528.0,15.342,4.88,0.434,0.208,37414.844,74.498,45.8133113,14.4808369,Europe
Slovenia,1996,SVN,1988580.0,36416385024.0,15.987,4.2,0.439,0.207,39303.555,78.158,45.8133113,14.4808369,Europe
Slovenia,1997,SVN,1987457.0,38114369536.0,16.507,3.25,0.433,0.209,40218.332,79.932,45.8133113,14.4808369,Europe
Slovenia,1998,SVN,1987384.0,39200575488.0,16.035,-2.85,0.409,0.202,40332.367,80.156,45.8133113,14.4808369,Europe
Slovenia,1999,SVN,1987625.0,41091821568.0,15.405,-3.93,0.375,0.197,39910.703,79.328,45.8133113,14.4808369,Europe
Slovenia,2000,SVN,1987710.0,42615771136.0,15.043,-2.35,0.353,0.194,39556.207,78.626,45.8133113,14.4808369,Europe
Slovenia,2001,SVN,1987457.0,43686670336.0,16.288,8.28,0.373,0.201,41356.07,82.193,45.8133113,14.4808369,Europe
Slovenia,2002,SVN,1987265.0,45168627712.0,16.547,1.59,0.366,0.205,41149.773,81.776,45.8133113,14.4808369,Europe
Slovenia,2003,SVN,1987855.0,46254137344.0,16.25,-1.8,0.351,0.205,40351.504,80.213,45.8133113,14.4808369,Europe
Slovenia,2004,SVN,1990226.0,48061218816.0,16.68,2.65,0.347,0.198,42799.281,85.18,45.8133113,14.4808369,Europe
Slovenia,2005,SVN,1994979.0,49771966464.0,16.905,1.35,0.34,0.201,42700.672,85.187,45.8133113,14.4808369,Europe
Slovenia,2006,SVN,2002427.0,52362579968.0,17.15,1.45,0.327,0.202,42925.039,85.954,45.8133113,14.4808369,Europe
Slovenia,2007,SVN,2012128.0,55758200832.0,17.315,0.96,0.31,0.205,42476.012,85.467,45.8133113,14.4808369,Europe
Slovenia,2008,SVN,2023049.0,57353908224.0,18.25,5.4,0.318,0.197,46287.621,93.642,45.8133113,14.4808369,Europe
Slovenia,2009,SVN,2033807.0,52654862336.0,16.177,-11.36,0.307,0.19,42534.578,86.507,45.8133113,14.4808369,Europe
Slovenia,2010,SVN,2043336.0,53079736320.0,16.432,1.58,0.31,0.192,42411.102,86.66,45.8133113,14.4808369,Europe
Slovenia,2011,SVN,2051278.0,53196414976.0,16.334,-0.6,0.307,0.197,41015.902,84.135,45.8133113,14.4808369,Europe
Slovenia,2012,SVN,2057825.0,51766657024.0,15.737,-3.65,0.304,0.195,39730.512,81.758,45.8133113,14.4808369,Europe
Slovenia,2013,SVN,2063120.0,51204718592.0,15.106,-4.01,0.295,0.19,39204.098,80.883,45.8133113,14.4808369,Europe
Slovenia,2014,SVN,2067488.0,52794142720.0,13.54,-10.37,0.257,0.166,40131.555,82.972,45.8133113,14.4808369,Europe
Slovenia,2015,SVN,2071199.0,54016270336.0,13.623,0.61,0.252,0.185,36127.531,74.827,45.8133113,14.4808369,Europe
Slovenia,2016,SVN,2074205.0,55372836864.0,14.425,5.89,0.261,0.183,38558.473,79.978,45.8133113,14.4808369,Europe
Slovenia,2017,SVN,2076395.0,58049191936.0,14.592,1.16,0.251,0.183,38932.289,80.839,45.8133113,14.4808369,Europe
Slovenia,2018,SVN,2077836.0,60439879680.0,14.494,-0.67,0.24,0.178,39695.285,82.48,45.8133113,14.4808369,Europe
South Africa,1990,ZAF,36800508.0,235128504320.0,312.973,-8.15,1.331,0.304,27979.748,1029.669,-28.8166236,24.991639,Africa
South Africa,1991,ZAF,37718952.0,237173669888.0,326.069,4.18,1.375,0.319,27101.711,1022.248,-28.8166236,24.991639,Africa
South Africa,1992,ZAF,38672608.0,236546768896.0,301.367,-7.58,1.274,0.294,26557.252,1027.038,-28.8166236,24.991639,Africa
South Africa,1993,ZAF,39633752.0,244041351168.0,320.391,6.31,1.313,0.313,25868.307,1025.258,-28.8166236,24.991639,Africa
South Africa,1994,ZAF,40564064.0,256732102656.0,338.625,5.69,1.319,0.317,26360.992,1069.309,-28.8166236,24.991639,Africa
